Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15346.0,61,2,343.7,3,3,2,332,Regular
15347.0,2,4,1162.0,5,4,4,544,High Value
15350.0,9,2,547.6,5,3,3,533,Regular
15351.0,5,4,1770.23,5,4,4,544,High Value
15352.0,184,1,111.15,1,1,1,111,At Risk
15353.0,3,6,2336.0,5,5,5,555,High Value
15354.0,239,3,284.4,1,3,2,132,Regular
15356.0,4,4,664.66,5,4,3,543,Regular
15358.0,1,22,8703.210000000001,5,5,5,555,High Value
15359.0,298,8,181.35,1,5,1,151,Regular
15361.0,162,3,270.15000000000003,2,3,2,232,Regular
15362.0,84,2,613.08,2,3,3,233,Regular
15363.0,8,2,678.11,5,3,3,533,Regular
15365.0,39,6,2242.81,3,5,5,355,Regular
15366.0,45,5,1786.57,3,4,4,344,Regular
15367.0,54,7,3203.74,3,5,5,355,Regular
15368.0,30,1,275.8,4,1,2,412,New Customer
15369.0,128,11,6251.26,2,5,5,255,Regular
15370.0,46,1,1352.96,3,1,4,314,Regular
15371.0,298,1,59.400000000000006,1,1,1,111,At Risk
15372.0,86,7,4009.66,2,5,5,255,Regular
15373.0,7,6,1002.9300000000001,5,5,4,554,High Value
15374.0,260,1,139.32,1,1,1,111,At Risk
15375.0,326,1,60.959999999999994,1,1,1,111,At Risk
15377.0,18,4,1211.75,4,4,4,444,High Value
15378.0,98,2,246.5,2,3,1,231,Regular
15379.0,36,1,1174.55,4,1,4,414,New Customer
15380.0,1,7,1788.8,5,5,4,554,High Value
15381.0,59,3,1293.72,3,3,4,334,Regular
15382.0,10,6,7777.84,5,5,5,555,High Value
15384.0,17,2,1385.38,4,3,4,434,Regular
15385.0,28,2,625.2,4,3,3,433,Regular
15387.0,128,1,468.65,2,1,2,212,At Risk
15389.0,36,4,2233.8,4,4,5,445,High Value
15390.0,32,2,1216.66,4,3,4,434,Regular
15391.0,220,1,289.87,1,1,2,112,At Risk
15392.0,10,3,1376.0900000000001,5,3,4,534,Regular
15393.0,203,3,659.48,1,3,3,133,Regular
15394.0,31,7,3103.26,4,5,5,455,High Value
15396.0,219,1,508.20000000000005,1,1,3,113,At Risk
15400.0,56,3,586.1,3,3,3,333,Regular
15401.0,88,2,216.95000000000002,2,3,1,231,Regular
15402.0,23,4,1203.77,4,4,4,444,High Value
15403.0,127,2,170.88,2,3,1,231,Regular
15404.0,11,1,257.06,5,1,2,512,New Customer
15405.0,212,1,310.74,1,1,2,112,At Risk
15406.0,89,2,465.15999999999997,2,3,2,232,Regular
15409.0,357,1,131.25,1,1,1,111,At Risk
15410.0,204,2,1234.88,1,3,4,134,Regular
15413.0,327,5,6798.72,1,4,5,145,Regular
15416.0,114,3,588.5,2,3,3,233,Regular
15418.0,61,2,449.42,3,3,2,332,Regular
15420.0,70,6,743.0,3,5,3,353,Regular
15421.0,21,6,2854.98,4,5,5,455,High Value
15422.0,15,5,1522.27,5,4,4,544,High Value
15423.0,217,2,223.39,1,3,1,131,Regular
15424.0,99,1,214.44,2,1,1,211,At Risk
15425.0,36,4,1941.1200000000001,4,4,4,444,High Value
15426.0,5,5,1134.85,5,4,4,544,High Value
15428.0,23,3,668.97,4,3,3,433,Regular
15430.0,103,2,954.75,2,3,3,233,Regular
15431.0,138,1,153.24,2,1,1,211,At Risk
15432.0,177,1,149.57,1,1,1,111,At Risk
15434.0,10,6,1525.5800000000002,5,5,4,554,High Value
15437.0,276,1,193.29000000000002,1,1,1,111,At Risk
15439.0,40,4,1269.05,3,4,4,344,Regular
15441.0,32,3,1254.21,4,3,4,434,Regular
15443.0,110,7,1900.64,2,5,4,254,Regular
15445.0,226,1,171.0,1,1,1,111,At Risk
15446.0,12,3,399.75,5,3,2,532,Regular
15447.0,163,4,337.71000000000004,2,4,2,242,Regular
15448.0,310,1,294.17,1,1,2,112,At Risk
15451.0,70,2,226.86,3,3,1,331,Regular
15452.0,26,3,1256.63,4,3,4,434,Regular
15454.0,254,1,126.89,1,1,1,111,At Risk
15455.0,233,1,38.25,1,1,1,111,At Risk
15456.0,39,7,1656.93,3,5,4,354,Regular
15458.0,38,1,208.79999999999998,3,1,1,311,Regular
15459.0,53,2,202.82999999999998,3,3,1,331,Regular
15461.0,96,2,429.7,2,3,2,232,Regular
15462.0,81,1,502.45,2,1,3,213,At Risk
15465.0,5,15,5281.53,5,5,5,555,High Value
15466.0,25,3,1225.93,4,3,4,434,Regular
15468.0,28,1,962.97,4,1,3,413,New Customer
15469.0,74,1,335.7,2,1,2,212,At Risk
15470.0,211,1,63.419999999999995,1,1,1,111,At Risk
15471.0,16,2,837.53,4,3,3,433,Regular
15473.0,80,1,274.8,2,1,2,212,At Risk
15474.0,231,1,150.35,1,1,1,111,At Risk
15476.0,16,4,2209.98,4,4,5,445,High Value
15477.0,285,1,368.4,1,1,2,112,At Risk
15478.0,211,1,583.56,1,1,3,113,At Risk
15479.0,369,1,147.4,1,1,1,111,At Risk
15480.0,101,4,5373.5,2,4,5,245,Regular
15481.0,37,1,1993.34,3,1,4,314,Regular
15482.0,22,7,3537.6,4,5,5,455,High Value
15483.0,21,6,592.56,4,5,3,453,Regular
15484.0,176,2,1061.69,2,3,4,234,Regular
15485.0,9,5,3186.01,5,4,5,545,High Value
15486.0,163,1,102.0,2,1,1,211,At Risk
15487.0,315,1,231.32,1,1,1,111,At Risk
15488.0,92,4,340.6,2,4,2,242,Regular
15489.0,36,5,1285.3300000000002,4,4,4,444,High Value
15490.0,66,1,210.85,3,1,1,311,Regular
15493.0,25,4,2168.27,4,4,5,445,High Value
15494.0,114,3,2422.02,2,3,5,235,Regular
15495.0,15,1,246.5,5,1,1,511,New Customer
15496.0,267,1,146.14000000000001,1,1,1,111,At Risk
15497.0,18,7,7395.19,4,5,5,455,High Value
15498.0,2,19,12633.18,5,5,5,555,High Value
15499.0,359,1,158.65,1,1,1,111,At Risk
15501.0,40,2,399.95,3,3,2,332,Regular
15502.0,4,5,3548.34,5,4,5,545,High Value
15503.0,362,1,116.26,1,1,1,111,At Risk
15504.0,156,3,349.87,2,3,2,232,Regular
15506.0,17,3,1058.25,4,3,4,434,Regular
15509.0,16,1,152.41,4,1,1,411,New Customer
15512.0,26,2,210.58,4,3,1,431,Regular
15513.0,1,18,12992.33,5,5,5,555,High Value
15514.0,15,7,2368.34,5,5,5,555,High Value
15515.0,23,1,171.81,4,1,1,411,New Customer
15518.0,15,7,2268.44,5,5,5,555,High Value
15519.0,19,2,344.61,4,3,2,432,Regular
15521.0,36,8,4098.04,4,5,5,455,High Value
15523.0,24,15,16847.18,4,5,5,455,High Value
15524.0,242,1,151.4,1,1,1,111,At Risk
15525.0,9,2,430.78,5,3,2,532,Regular
15527.0,30,15,3126.36,4,5,5,455,High Value
15529.0,2,2,1116.72,5,3,4,534,Regular
15530.0,148,1,311.37,2,1,2,212,At Risk
15532.0,12,6,2174.12,5,5,5,555,High Value
15534.0,361,1,162.25,1,1,1,111,At Risk
15535.0,40,2,541.47,3,3,3,333,Regular
15536.0,45,1,259.09,3,1,2,312,Regular
15538.0,173,6,3358.3999999999996,2,5,5,255,Regular
15540.0,11,1,247.38,5,1,1,511,New Customer
15542.0,148,3,855.71,2,3,3,233,Regular
15543.0,95,1,114.4,2,1,1,211,At Risk
15544.0,8,12,4615.72,5,5,5,555,High Value
15545.0,7,1,135.32999999999998,5,1,1,511,New Customer
15546.0,242,2,1079.1000000000001,1,3,4,134,Regular
15547.0,12,12,5146.45,5,5,5,555,High Value
15548.0,231,1,158.09,1,1,1,111,At Risk
15549.0,57,5,652.7,3,4,3,343,Regular
15550.0,14,8,1635.42,5,5,4,554,High Value
15551.0,30,6,1243.75,4,5,4,454,High Value
15552.0,259,1,162.4,1,1,1,111,At Risk
15555.0,1,22,7267.83,5,5,5,555,High Value
15558.0,275,1,202.68,1,1,1,111,At Risk
15559.0,204,1,1109.4,1,1,4,114,At Risk
15560.0,33,2,153.52,4,3,1,431,Regular
15561.0,19,4,1133.8,4,4,4,444,High Value
15562.0,60,2,536.88,3,3,3,333,Regular
15563.0,150,3,1459.02,2,3,4,234,Regular
15564.0,99,2,70.74000000000001,2,3,1,231,Regular
15566.0,28,2,227.87,4,3,1,431,Regular
15569.0,26,5,2207.74,4,4,5,445,High Value
15570.0,5,14,5105.32,5,5,5,555,High Value
15571.0,22,10,3241.92,4,5,5,455,High Value
15572.0,16,3,1431.78,4,3,4,434,Regular
15573.0,254,3,597.23,1,3,3,133,Regular
15574.0,8,3,774.84,5,3,3,533,Regular
15575.0,255,1,30.1,1,1,1,111,At Risk
15577.0,359,2,137.15,1,3,1,131,Regular
15579.0,19,3,923.03,4,3,3,433,Regular
15580.0,12,8,1375.39,5,5,4,554,High Value
15581.0,2,26,4076.9700000000003,5,5,5,555,High Value
15583.0,12,1,95.96,5,1,1,511,New Customer
15584.0,35,2,547.34,4,3,3,433,Regular
15586.0,228,3,1139.1,1,3,4,134,Regular
15587.0,28,3,608.4000000000001,4,3,3,433,Regular
15588.0,313,1,579.6,1,1,3,113,At Risk
15590.0,18,5,1496.6,4,4,4,444,High Value
15591.0,218,3,217.9,1,3,1,131,Regular
15595.0,123,1,357.6,2,1,2,212,At Risk
15596.0,1,5,1723.45,5,4,4,544,High Value
15597.0,211,1,238.8,1,1,1,111,At Risk
15598.0,63,1,307.34,3,1,2,312,Regular
15599.0,81,1,488.32,2,1,2,212,At Risk
15600.0,64,4,1199.31,3,4,4,344,Regular
15601.0,8,17,8183.56,5,5,5,555,High Value
15602.0,4,8,1932.64,5,5,4,554,High Value
15603.0,284,1,40.0,1,1,1,111,At Risk
15605.0,9,5,738.57,5,4,3,543,Regular
15606.0,26,8,2310.83,4,5,5,455,High Value
15607.0,179,8,1604.21,1,5,4,154,Regular
15608.0,51,1,692.3,3,1,3,313,Regular
15611.0,19,13,1405.83,4,5,4,454,High Value
15613.0,246,1,433.71999999999997,1,1,2,112,At Risk
15614.0,73,4,3147.36,2,4,5,245,Regular
15615.0,26,24,10974.23,4,5,5,455,High Value
15616.0,74,1,317.11,2,1,2,212,At Risk
15617.0,32,3,828.5500000000001,4,3,3,433,Regular
15620.0,45,1,389.18,3,1,2,312,Regular
15622.0,63,8,4143.05,3,5,5,355,Regular
15623.0,29,7,2136.02,4,5,4,454,High Value
15625.0,12,5,1702.1399999999999,5,4,4,544,High Value
15626.0,57,1,391.72,3,1,2,312,Regular
15627.0,93,2,566.9,2,3,3,233,Regular
15628.0,2,9,2782.02,5,5,5,555,High Value
15629.0,86,4,2240.9,2,4,5,245,Regular
15630.0,280,1,295.05,1,1,2,112,At Risk
15631.0,278,1,596.67,1,1,3,113,At Risk
15633.0,145,13,4335.96,2,5,5,255,Regular
15634.0,19,1,311.1,4,1,2,412,New Customer
15635.0,31,1,100.35,4,1,1,411,New Customer
15636.0,73,2,719.82,2,3,3,233,Regular
15637.0,49,4,574.23,3,4,3,343,Regular
15638.0,14,6,2265.2,5,5,5,555,High Value
15639.0,87,2,639.76,2,3,3,233,Regular
15640.0,8,15,11411.92,5,5,5,555,High Value
15641.0,32,8,3458.35,4,5,5,455,High Value
15642.0,365,1,105.78000000000002,1,1,1,111,At Risk
15645.0,50,2,443.16,3,3,2,332,Regular
15646.0,8,3,526.97,5,3,3,533,Regular
15647.0,51,1,169.0,3,1,1,311,Regular
15649.0,3,3,1354.35,5,3,4,534,Regular
15650.0,157,2,553.88,2,3,3,233,Regular
15651.0,56,2,612.76,3,3,3,333,Regular
15652.0,23,4,1068.2,4,4,4,444,High Value
15658.0,8,4,1399.3700000000001,5,4,4,544,High Value
15659.0,22,2,226.04,4,3,1,431,Regular
15660.0,1,7,1212.13,5,5,4,554,High Value
15661.0,15,6,906.15,5,5,3,553,Regular
15662.0,297,2,283.73,1,3,2,132,Regular
15664.0,85,3,867.6,2,3,3,233,Regular
15665.0,47,3,1764.86,3,3,4,334,Regular
15666.0,108,2,632.9399999999999,2,3,3,233,Regular
15670.0,192,1,152.15,1,1,1,111,At Risk
15672.0,361,1,45.300000000000004,1,1,1,111,At Risk
15673.0,87,5,3478.09,2,4,5,245,Regular
15674.0,53,8,4501.63,3,5,5,355,Regular
15675.0,40,1,218.35,3,1,1,311,Regular
15677.0,57,2,648.4,3,3,3,333,Regular
15678.0,31,2,1473.24,4,3,4,434,Regular
15680.0,2,8,3173.9,5,5,5,555,High Value
15681.0,15,9,1563.54,5,5,4,554,High Value
15682.0,235,2,318.24,1,3,2,132,Regular
15683.0,109,1,330.79,2,1,2,212,At Risk
15684.0,183,3,173.95,1,3,1,131,Regular
15685.0,86,1,55.980000000000004,2,1,1,211,At Risk
15686.0,56,1,90.0,3,1,1,311,Regular
15688.0,54,1,190.57,3,1,1,311,Regular
15689.0,253,1,266.93,1,1,2,112,At Risk
15691.0,30,3,434.5,4,3,2,432,Regular
15693.0,295,1,37.5,1,1,1,111,At Risk
15694.0,1,12,4331.41,5,5,5,555,High Value
15695.0,233,2,721.06,1,3,3,133,Regular
15696.0,59,5,1170.1100000000001,3,4,4,344,Regular
15697.0,325,1,246.75,1,1,1,111,At Risk
15698.0,260,1,46.2,1,1,1,111,At Risk
15702.0,112,2,140.39000000000001,2,3,1,231,Regular
15704.0,138,2,1441.04,2,3,4,234,Regular
15708.0,5,3,969.19,5,3,3,533,Regular
15709.0,225,1,194.6,1,1,1,111,At Risk
15710.0,53,1,898.87,3,1,3,313,Regular
15711.0,192,2,420.25,1,3,2,132,Regular
15712.0,15,7,2400.05,5,5,5,555,High Value
15713.0,2,3,654.09,5,3,3,533,Regular
15714.0,89,3,453.93,2,3,2,232,Regular
15715.0,191,5,658.02,1,4,3,143,Regular
15716.0,5,8,1913.55,5,5,4,554,High Value
15717.0,57,4,456.70000000000005,3,4,2,342,Regular
15718.0,176,1,293.79,2,1,2,212,At Risk
15719.0,17,18,5165.9,4,5,5,455,High Value
15720.0,186,1,140.49,1,1,1,111,At Risk
15722.0,81,6,3022.79,2,5,5,255,Regular
15723.0,47,3,740.0,3,3,3,333,Regular
15724.0,36,1,92.6,4,1,1,411,New Customer
15726.0,26,1,321.91,4,1,2,412,New Customer
15727.0,23,8,4212.65,4,5,5,455,High Value
15728.0,15,2,544.6,5,3,3,533,Regular
15729.0,36,2,107.55000000000001,4,3,1,431,Regular
15730.0,17,2,605.7,4,3,3,433,Regular
15731.0,189,1,125.3,1,1,1,111,At Risk
15732.0,8,9,1387.95,5,5,4,554,High Value
15734.0,72,2,923.85,2,3,3,233,Regular
15735.0,57,1,327.68,3,1,2,312,Regular
15736.0,71,2,1767.12,3,3,4,334,Regular
15738.0,8,26,8560.550000000001,5,5,5,555,High Value
15741.0,94,2,208.62,2,3,1,231,Regular
15742.0,255,1,156.87,1,1,1,111,At Risk
15747.0,11,6,1553.17,5,5,4,554,High Value
15748.0,85,2,465.45000000000005,2,3,2,232,Regular
15750.0,2,12,4330.461,5,5,5,555,High Value
15751.0,96,11,1380.44,2,5,4,254,Regular
15752.0,8,3,1557.96,5,3,4,534,Regular
15754.0,129,6,2579.04,2,5,5,255,Regular
15755.0,15,11,3628.87,5,5,5,555,High Value
15757.0,22,4,2225.94,4,4,5,445,High Value
15759.0,147,4,577.8900000000001,2,4,3,243,Regular
15760.0,266,2,13916.34,1,3,5,135,Regular
15761.0,78,1,143.05,2,1,1,211,At Risk
15764.0,70,2,1223.1100000000001,3,3,4,334,Regular
15765.0,302,1,370.63,1,1,2,112,At Risk
15766.0,92,2,516.0,2,3,3,233,Regular
15768.0,112,31,14687.06,2,5,5,255,Regular
15769.0,7,21,32451.6,5,5,5,555,High Value
15770.0,248,1,321.45,1,1,2,112,At Risk
15771.0,240,3,1006.54,1,3,4,134,Regular
15772.0,54,1,280.88,3,1,2,312,Regular
15773.0,45,1,138.84,3,1,1,311,Regular
15774.0,54,5,1017.54,3,4,4,344,Regular
15775.0,267,1,45.6,1,1,1,111,At Risk
15777.0,32,3,715.5,4,3,3,433,Regular
15778.0,67,1,307.95,3,1,2,312,Regular
15779.0,99,2,124.08000000000001,2,3,1,231,Regular
15782.0,66,1,1399.36,3,1,4,314,Regular
15784.0,103,2,848.3299999999999,2,3,3,233,Regular
15785.0,15,11,3640.96,5,5,5,555,High Value
15786.0,53,2,3582.62,3,3,5,335,Regular
15788.0,144,1,221.82999999999998,2,1,1,211,At Risk
15789.0,67,5,1610.71,3,4,4,344,Regular
15791.0,165,3,1995.65,2,3,4,234,Regular
15792.0,35,2,933.84,4,3,3,433,Regular
15793.0,14,5,1433.96,5,4,4,544,High Value
15794.0,372,2,777.0,1,3,3,133,Regular
15795.0,66,7,1369.8600000000001,3,5,4,354,Regular
15796.0,10,9,2463.02,5,5,5,555,High Value
15797.0,217,2,613.6800000000001,1,3,3,133,Regular
15798.0,128,3,1535.37,2,3,4,234,Regular
15799.0,54,1,537.1999999999999,3,1,3,313,Regular
15800.0,89,5,530.18,2,4,3,243,Regular
15803.0,81,3,1513.84,2,3,4,234,Regular
15805.0,21,13,4660.75,4,5,5,455,High Value
15807.0,44,2,913.62,3,3,3,333,Regular
15808.0,5,18,14482.03,5,5,5,555,High Value
15809.0,95,2,758.67,2,3,3,233,Regular
15810.0,22,4,1607.06,4,4,4,444,High Value
15811.0,1,2,1557.38,5,3,4,534,Regular
15812.0,71,7,3400.33,3,5,5,355,Regular
15814.0,29,2,689.11,4,3,3,433,Regular
15816.0,178,2,144.14999999999998,1,3,1,131,Regular
15817.0,56,3,2766.4,3,3,5,335,Regular
15818.0,224,1,340.5,1,1,2,112,At Risk
15819.0,67,6,2029.34,3,5,4,354,Regular
15822.0,129,4,954.59,2,4,3,243,Regular
15823.0,8,3,3882.17,5,3,5,535,Regular
15824.0,89,2,890.94,2,3,3,233,Regular
15826.0,204,1,943.97,1,1,3,113,At Risk
15827.0,8,16,1957.98,5,5,4,554,High Value
15828.0,11,1,1108.82,5,1,4,514,New Customer
15833.0,373,1,80.4,1,1,1,111,At Risk
15834.0,12,3,1539.24,5,3,4,534,Regular
15837.0,121,1,385.03000000000003,2,1,2,212,At Risk
15838.0,3,16,40519.92,5,5,5,555,High Value
15841.0,22,5,1518.35,4,4,4,444,High Value
15842.0,29,2,548.8,4,3,3,433,Regular
15845.0,172,3,714.51,2,3,3,233,Regular
15846.0,21,1,107.01,4,1,1,411,New Customer
15847.0,64,3,433.3,3,3,2,332,Regular
15848.0,257,1,137.99,1,1,1,111,At Risk
15850.0,12,4,771.87,5,4,3,543,Regular
15851.0,162,1,109.73,2,1,1,211,At Risk
15852.0,162,1,96.55,2,1,1,211,At Risk
15854.0,12,9,2609.16,5,5,5,555,High Value
15855.0,112,1,340.48,2,1,2,212,At Risk
15856.0,1,26,17703.63,5,5,5,555,High Value
15857.0,66,1,273.48,3,1,2,312,Regular
15858.0,3,9,2508.77,5,5,5,555,High Value
15859.0,68,1,438.46,3,1,2,312,Regular
15860.0,4,10,1498.8,5,5,4,554,High Value
15861.0,92,4,1222.28,2,4,4,244,Regular
15862.0,9,10,2033.64,5,5,4,554,High Value
15863.0,253,3,286.26,1,3,2,132,Regular
15864.0,17,1,244.44000000000003,4,1,1,411,New Customer
15865.0,49,2,1346.29,3,3,4,334,Regular
15867.0,5,17,5224.81,5,5,5,555,High Value
15868.0,219,1,94.53,1,1,1,111,At Risk
15869.0,262,1,171.47,1,1,1,111,At Risk
15870.0,32,3,506.02,4,3,3,433,Regular
15871.0,73,1,33.099999999999994,2,1,1,211,At Risk
15872.0,14,2,413.0,5,3,2,532,Regular
15873.0,135,4,313.91999999999996,2,4,2,242,Regular
15874.0,23,14,6878.88,4,5,5,455,High Value
15875.0,282,1,108.52,1,1,1,111,At Risk
15876.0,45,2,1449.1399999999999,3,3,4,334,Regular
15878.0,197,2,330.77,1,3,2,132,Regular
15879.0,40,4,1137.8,3,4,4,344,Regular
15880.0,5,1,329.03000000000003,5,1,2,512,New Customer
15882.0,4,6,979.62,5,5,3,553,Regular
15884.0,68,2,244.60000000000002,3,3,1,331,Regular
15885.0,19,12,1572.47,4,5,4,454,High Value
15886.0,52,3,871.78,3,3,3,333,Regular
15887.0,42,3,1027.15,3,3,4,334,Regular
15888.0,36,2,260.85,4,3,2,432,Regular
15889.0,5,7,1279.6,5,5,4,554,High Value
15890.0,30,5,535.65,4,4,3,443,Regular
15892.0,305,1,128.2,1,1,1,111,At Risk
15893.0,117,1,305.28000000000003,2,1,2,212,At Risk
15894.0,5,1,151.44,5,1,1,511,New Customer
15898.0,3,22,4129.26,5,5,5,555,High Value
15899.0,4,1,56.25,5,1,1,511,New Customer
15900.0,49,3,549.29,3,3,3,333,Regular
15901.0,87,4,335.99,2,4,2,242,Regular
15902.0,16,1,145.01,4,1,1,411,New Customer
15903.0,14,5,3813.0800000000004,5,4,5,545,High Value
15905.0,179,1,114.69,1,1,1,111,At Risk
15906.0,10,3,962.5,5,3,3,533,Regular
15908.0,126,2,758.62,2,3,3,233,Regular
15910.0,36,7,1432.29,4,5,4,454,High Value
15911.0,259,8,1700.24,1,5,4,154,Regular
15912.0,72,7,810.08,2,5,3,253,Regular
15913.0,170,1,6.300000000000001,2,1,1,211,At Risk
15914.0,14,2,205.99,5,3,1,531,Regular
15915.0,37,1,364.45,3,1,2,312,Regular
15916.0,2,7,1874.83,5,5,4,554,High Value
15917.0,242,4,407.07,1,4,2,142,Regular
15918.0,267,1,248.65,1,1,1,111,At Risk
15919.0,4,1,214.07999999999998,5,1,1,511,New Customer
15920.0,60,5,401.64,3,4,2,342,Regular
15921.0,32,3,452.23,4,3,2,432,Regular
15922.0,9,1,369.5,5,1,2,512,New Customer
15923.0,8,1,127.08,5,1,1,511,New Customer
15924.0,367,1,102.82,1,1,1,111,At Risk
15926.0,178,1,134.44,1,1,1,111,At Risk
15927.0,283,1,106.54,1,1,1,111,At Risk
15928.0,292,1,293.53,1,1,2,112,At Risk
15929.0,280,1,594.0,1,1,3,113,At Risk
15931.0,64,1,239.9,3,1,1,311,Regular
15934.0,53,2,2190.66,3,3,5,335,Regular
15936.0,15,2,282.79,5,3,2,532,Regular
15938.0,92,4,330.23,2,4,2,242,Regular
15939.0,10,1,2945.38,5,1,5,515,New Customer
15941.0,273,1,405.0,1,1,2,112,At Risk
15943.0,285,2,271.28999999999996,1,3,2,132,Regular
15944.0,29,3,1839.1399999999999,4,3,4,434,Regular
15945.0,1,4,646.27,5,4,3,543,Regular
15946.0,138,3,2304.18,2,3,5,235,Regular
15948.0,60,1,553.85,3,1,3,313,Regular
15950.0,11,6,5376.2,5,5,5,555,High Value
15951.0,17,1,304.95,4,1,2,412,New Customer
15953.0,5,11,1990.8,5,5,4,554,High Value
15954.0,225,1,190.75,1,1,1,111,At Risk
15955.0,8,9,4242.1,5,5,5,555,High Value
15956.0,187,2,617.6,1,3,3,133,Regular
15957.0,56,2,492.36,3,3,2,332,Regular
15958.0,39,3,357.77,3,3,2,332,Regular
15959.0,318,3,542.89,1,3,3,133,Regular
15960.0,10,4,410.95,5,4,2,542,Regular
15961.0,15,1,451.28999999999996,5,1,2,512,New Customer
15962.0,85,1,289.48,2,1,2,212,At Risk
15964.0,299,1,269.21000000000004,1,1,2,112,At Risk
15965.0,3,10,2119.26,5,5,4,554,High Value
15966.0,86,1,426.53000000000003,2,1,2,212,At Risk
15967.0,15,10,2568.32,5,5,5,555,High Value
15968.0,24,1,404.55,4,2,2,422,New Customer
15969.0,61,2,460.95,3,3,2,332,Regular
15970.0,234,1,703.22,1,2,3,123,At Risk
15971.0,21,6,1702.98,4,5,4,454,High Value
15972.0,92,5,1769.33,2,4,4,244,Regular
15973.0,2,3,680.62,5,3,3,533,Regular
15976.0,46,4,1266.77,3,4,4,344,Regular
15978.0,68,2,2180.64,3,3,5,335,Regular
15979.0,238,1,329.22,1,2,2,122,At Risk
15980.0,126,4,4144.82,2,4,5,245,Regular
15981.0,37,13,5954.29,3,5,5,355,Regular
15982.0,241,1,324.51,1,2,2,122,At Risk
15983.0,1,6,2458.9,5,5,5,555,High Value
15984.0,4,21,5735.09,5,5,5,555,High Value
15985.0,72,5,1572.8600000000001,2,4,4,244,Regular
15986.0,17,1,186.3,4,2,1,421,New Customer
15987.0,4,2,216.7,5,3,1,531,Regular
15988.0,187,2,582.11,1,3,3,133,Regular
15989.0,11,2,368.31,5,3,2,532,Regular
15990.0,130,5,1205.64,2,4,4,244,Regular
15991.0,170,1,150.55,2,2,1,221,At Risk
15992.0,32,2,854.61,4,3,3,433,Regular
15994.0,47,2,761.4100000000001,3,3,3,333,Regular
15995.0,50,1,694.54,3,2,3,323,Regular
15996.0,2,2,617.07,5,3,3,533,Regular
15998.0,29,11,5193.92,4,5,5,455,High Value
15999.0,371,1,20.4,1,2,1,121,At Risk
16001.0,17,1,583.39,4,2,3,423,New Customer
16002.0,261,1,169.21,1,2,1,121,At Risk
16003.0,17,5,2878.46,4,4,5,445,High Value
16004.0,110,5,2146.39,2,4,5,245,Regular
16005.0,11,6,1786.78,5,5,4,554,High Value
16006.0,23,1,231.42,4,2,1,421,New Customer
16007.0,19,3,1359.25,4,3,4,434,Regular
16008.0,18,12,4860.35,4,5,5,455,High Value
16010.0,12,8,1302.46,5,5,4,554,High Value
16011.0,2,14,2486.0,5,5,5,555,High Value
16012.0,37,2,1563.3,3,3,4,334,Regular
16013.0,7,39,20009.84,5,5,5,555,High Value
16014.0,44,2,453.45,3,3,2,332,Regular
16016.0,2,4,980.91,5,4,3,543,Regular
16017.0,53,4,1333.7,3,4,4,344,Regular
16018.0,32,2,289.23,4,3,2,432,Regular
16019.0,17,18,13542.92,4,5,5,455,High Value
16021.0,31,2,487.03,4,3,2,432,Regular
16024.0,47,2,232.96,3,3,1,331,Regular
16027.0,93,9,1113.74,2,5,4,254,Regular
16028.0,231,1,82.2,1,2,1,121,At Risk
16029.0,8,47,41184.3,5,5,5,555,High Value
16032.0,92,6,1965.72,2,5,4,254,Regular
16033.0,5,8,1985.6299999999999,5,5,4,554,High Value
16034.0,30,3,473.62,4,3,2,432,Regular
16035.0,196,1,217.73,1,2,1,121,At Risk
16036.0,60,2,1797.92,3,3,4,334,Regular
16037.0,180,2,654.32,1,3,3,133,Regular
16039.0,59,2,456.4,3,3,2,332,Regular
16040.0,66,4,1103.35,3,4,4,344,Regular
16042.0,15,3,1067.85,5,3,4,534,Regular
16043.0,15,4,1082.6000000000001,5,4,4,544,High Value
16044.0,71,1,340.84000000000003,3,2,2,322,Regular
16045.0,52,4,2094.23,3,4,4,344,Regular
16046.0,198,1,235.78,1,2,1,121,At Risk
16047.0,318,1,107.14,1,2,1,121,At Risk
16048.0,9,4,818.7900000000001,5,4,3,543,Regular
16049.0,11,3,777.34,5,3,3,533,Regular
16050.0,19,2,162.8,4,3,1,431,Regular
16051.0,317,1,188.44,1,2,1,121,At Risk
16053.0,49,4,2122.89,3,4,4,344,Regular
16054.0,54,3,1327.98,3,3,4,334,Regular
16057.0,155,3,1591.73,2,3,4,234,Regular
16058.0,42,1,62.7,3,2,1,321,Regular
16059.0,3,7,1718.66,5,5,4,554,High Value
16060.0,36,3,541.95,4,3,3,433,Regular
16061.0,67,1,89.65,3,2,1,321,Regular
16062.0,15,4,1709.83,5,4,4,544,High Value
16064.0,361,1,109.31,1,2,1,121,At Risk
16065.0,1,8,1992.13,5,5,4,554,High Value
16067.0,198,3,3269.11,1,3,5,135,Regular
16068.0,229,1,115.73,1,2,1,121,At Risk
16069.0,53,1,457.7,3,2,2,322,Regular
16071.0,163,3,750.5600000000001,2,3,3,233,Regular
16072.0,64,3,3595.77,3,3,5,335,Regular
16074.0,26,1,252.5,4,2,2,422,New Customer
16075.0,138,2,736.9300000000001,2,3,3,233,Regular
16077.0,261,1,2300.4,1,2,5,125,At Risk
16078.0,305,1,283.79,1,2,2,122,At Risk
